CID,SMILES
129860512,C1=CC2=C(C=C1Br)N=NC2=O
129862115,C1(=NN(C(=N1)F)F)F
129862124,C1(=NN(C(=N1)Br)F)Br
129862125,C1=C(C=NC2=NNN=C21)F
129862141,C1=NC2=C(C(=N1)F)NC(=N2)F
129862211,C1(=C(N=NC(=N1)Cl)F)F
129862379,C1(=C(SN=N1)F)F
129868025,C1(=NS1)Cl
129869191,C1=C2N=CC(=C(N2N=C1)Cl)Cl
129869333,C1=CN2C=NC=C2NN1
129869710,C1=C2C(=NC=N2)N=NS1
129869943,C1=CC2=CC=CN2C(=C1)Cl
129870934,C1=C2C(=CSC=N2)ON1
129871508,C1=NC2=NC(=O)N=C2N=N1
129872858,C1=CN2C(=C1)N=NC=N2
129872873,C1=CC2=C(N=C1)SSC2=N
129873190,C=C1C=NNC(=O)N1
129873825,C1=CN2C=C(C(=O)NC2=C1)Cl
129873918,C1=CC2=NNC(=C2C(=C1)F)F
129873962,C1=NC(=C(Cl)Cl)C(=O)O1
129874102,C1=C2C(=NC=N2)SC=N1
129874127,C1=C2C(=O)NOC2=NC=N1
129874159,C1=C(SN=N1)C2=NN=CO2
129874224,C1=C(C(=O)N2C(=N1)N=CN2)F
129874599,C1=CON=C1C2=NN=CO2
129874712,C1=NC2=C(N1)NC(=O)S2
129875212,C1=NC(=S)NC2=C1NC(=O)O2
129875439,C1=NC2=C(S1)N=NN=N2
129875674,C1=C(NC2=C1N=NN=N2)Cl
129875751,C1=CN=C(N1)/C=C\Br
129875813,C1=CSC2=NN=CNN21
129876391,C12=NC(=S)N=C1NN=NC2=S
129876400,C1=CC(=O)NN2C1=CN=C2
129876514,C1=C2C(=NC=N2)ONC1=O
129876647,C1=NC2=NC(=O)OC2=N1
129877283,C1=NC2=NC(=S)N=NC2=N1
129877522,C1=C(N=CN1Cl)Br
129878609,C1=CC=C2C(=C1)C=CC2=S
129878645,C1=CSC1=S
129878726,C1(=C(C1=O)Br)Br
129883432,C1=NC=NC2=C(NN=C21)C=O
129885004,C1=CN=CC2=C1NC(=S)N=C2
129885858,C1=C2C=NN=C2N=CC1=O
129885888,C12=NC(=O)SC1=NN=N2
129887691,C1=NC2=NN=CN2C1=O
129889311,C1#COC(=O)O1
129889380,C1=C(NC(=O)O1)Cl
129911196,C1=C(C2=CSC=C2N=C1)Cl
129916151,C1=C(C=NC(=N1)C(=O)Cl)Cl
129916568,C1=C(N2C(=O)NN=C2S1)C=O
129916907,C1=CN=C(C2=CN=NC=C21)Cl
129917215,C1=C2C=NNC2=NC(=C1F)Cl
129918686,C1=C(C(=C(C(=N1)F)C=O)Cl)F
129918871,C1=CC2=C(C=C(N2)F)N=C1
129918970,C1=C(C(=S)NC(=C1F)F)F
129919096,C1=C(C=C(NC1=O)F)F
129919626,C1=C(N=C(S1)F)C#N
129919674,C1=C(NC(=O)C=N1)C(=O)Cl
129919818,C1=C(C=NC2=C1N=C(O2)Cl)F
129929863,C=C1C(=CN=CN1)Br
129940135,C1=NNC2=C1OC(=O)NC2=O
129948794,C1=CNC2=C(C=C(C=C21)Br)O
129948998,C1(=C(SC(=N1)Br)Br)C(=O)Cl
129949425,C1=C2C(=C(N=N1)Cl)SC(=N2)Cl
129950386,C1=NC(=O)NC(=C1Br)Cl
129950396,C1(=C(NC(=S)N=C1Cl)Cl)Br
129952404,C(=O)C1=C(C(=NC(=N1)Cl)Cl)Br
129952800,C1=COC2=C(C(=NC=C21)Br)O
129952808,C1=C2C(=COC2=C(C=N1)O)Br
129952911,C1=C2C(=COC2=C(C=N1)Br)Br
129957344,C1=C(C=NC2=C1N=C(S2)Br)Cl
129957838,C1=C(C2=C(O1)N=CN=C2Cl)Br
129964025,C1=CN(C(=O)N=C1Br)Cl
129964196,C1=C2C(=CN=C1Cl)SC(=N2)Br
129964224,C1=C(N=C(N=C1Br)Cl)Br
129968077,C1=CNC2=C1NC(=O)C=N2
129968532,C1=CNC2=C1N=C(N=C2Cl)F
129968566,C1=NC2=NNC(=C2C(=N1)Cl)F
129968992,C1=CN2C=C(C=NC2=N1)F
129969385,C1=C(C(=O)NC=C1C(=O)F)F
129972617,C1=CC2=C(C(=CN=N2)Br)N=C1
129972621,C1=CN=CC2=C1N=NC=C2Br
129973917,C1=C(SC(=C1Br)F)C=O
129980960,C1=C(C=NN2C1=NN=C2)Br
129980961,C1=C2NN=CN2N=CC1=O
129981240,C1=CN=C(C2=C1SC=N2)Br
130009754,C1=CSC2=NC(=S)NC(=O)N21
130024695,C1=C2C=NN=CC2=C(S1)C=O
130025352,C1=C(C(=CC(=C1O)Cl)O)C=O
130026780,C1=C(C(=O)C=C(C1=O)Cl)F
130027671,C1=C(OC(=CC1=O)Cl)Cl
130031624,C=C1C=CC=C(C1=O)F
130031862,C=C1C(=O)C=CC=N1
130032137,C1=CC(=C(F)F)C(=O)C=C1
130032426,C1=CC(=C(C2=C1N=NS2)O)Cl
130047052,C1=C(C=NC2=C(C=NN21)F)Br
130047055,C1=CN2C(=C(C=N2)F)N=C1Cl
130047284,C1=CC(=NN2C1=NC=C2F)Cl
130047457,C1=CNC2=C1OC=C2Br
130048316,C1=C(C=NC2=C1NC(=N2)Br)Br
130048608,C1=CC(=C2C=NOC2=C1O)Br
130048611,C1=C(C=C(C2=C1C=NO2)F)Br
130049318,C1=C(C=C(C2=C1NC=N2)O)F
130050434,C1=CC2=C(C(=C1)F)C(=CO2)Br
130050636,C1=CC(=C(C2=C1C=CS2)F)Cl
130050638,C1=CSC2=C(C=C(C=C21)Br)F
130052212,C1=CC2=C(C(=C1)F)NC(=C2)Cl
130052213,C1=CC2=C(C=C1F)NC(=C2)Cl
130052214,C1=CC2=C(C=C1F)C=C(N2)Cl
130053460,C1=C(C(=C(C(=O)N1)Br)Br)Br
130054660,C1=C(C(=O)C(=C(N1)F)F)O
130054786,C1=C(C(=CN=C1F)Cl)F
130055303,C1=C(N=CC2=NN=C(N21)Cl)Cl
130055626,C1=C(C=NC2=C1SC(=N2)Br)Cl
130056468,C1=CN2C=NC=C2C1=O
130056869,C1=C2C(=C(N=C1Cl)Cl)SC=N2
130057621,C1=C(C=C(C2=C1C=NN2)O)Cl
130058654,C1=C(SC(=C1F)C=O)Br
130062961,C1=CC(=C(C2=C1C=CO2)Cl)F
130062962,C1=COC2=C1C(=CC(=C2)F)Cl
130063035,C1=CSC2=CC(=CC(=C21)F)Cl
130063057,C1=CSC2=C1C(=CC(=C2)Cl)Br
130063113,C1=CC(=C(C2=C1C=NN2)Cl)Br
130063978,C1=CC(=C(C2=C1ON=C2)Cl)F
130063995,C1=CC(=C(C2=C1C=NO2)Br)F
130064008,C1=CC(=C2C=NOC2=C1F)Cl
130064014,C1=C(C=C(C2=C1C=NO2)F)Cl
130064019,C1=CC(=C(C2=C1C=NO2)F)Cl
130064029,C1=C(C=C(C2=C1ON=C2)Cl)Br
130064065,C1=CC(=C(C2=C1C=NO2)Cl)Br
130064200,C1=CC(=C(C2=C1SN=C2)F)Cl
130064201,C1=CC(=C(C2=C1SN=C2)F)Br
130064211,C1=CC(=C2C(=C1F)C=NS2)Cl
130064233,C1=CC(=C(C2=C1C=NS2)Cl)F
130064238,C1=C(C=C(C2=C1SN=C2)Cl)F
130064244,C1=C2C=NSC2=CC(=C1Cl)F
130064249,C1=CC(=C2C=NSC2=C1F)Br
130064259,C1=CC(=C(C2=C1C=NS2)F)Cl
130064260,C1=CC(=C(C2=C1C=NS2)F)Br
130064277,C1=CC(=C(C2=C1SN=C2)Br)Cl
130064287,C1=C(C=C(C2=C1C=NS2)Br)Cl
130064292,C1=CC(=C(C2=C1C=NS2)Br)Cl
130064317,C1=CC(=C(C2=C1C=NS2)Cl)Br
130065017,C1=CN2C(=NC=N2)C=C1F
130065045,C1=CN2C=C(C=C(C2=N1)Cl)F
130065047,C1=C(C2=NN=CN2C=C1F)Cl
130065758,C1=CN2C(=CC=N2)C(=C1)F
130065884,C1=C2C=C(C(=CN2N=C1)F)Cl
130065896,C1=C2C(=CC(=CN2N=C1)F)Br
130065897,C1=CC(=C(N2C1=CC=N2)Br)F
130065898,C1=CN2C(=CC=N2)C(=C1F)Br
130065920,C1=C2C=C(C=C(N2N=C1)Br)Cl
130065922,C1=C(C2=CC=NN2C(=C1)Br)Cl
130066120,C1=CN2C=NC=C2C=C1F
130066122,C1=CN2C=NC=C2C(=C1)F
130066182,C1=CC(=C(N2C1=CN=C2)F)F
130066184,C1=C(C=C(N2C1=CN=C2)F)F
130066188,C1=C(C(=CN2C1=CN=C2)F)F
130066338,C1=C(C(=CN2C1=CN=C2)F)Cl
130066340,C1=CC(=C(N2C1=CN=C2)Cl)F
130066343,C1=C(C(=CN2C1=CN=C2)Cl)F
130066346,C1=CN2C=NC=C2C(=C1Cl)F
130066347,C1=CC(=C(N2C1=CN=C2)F)Br
130066350,C1=C(C(=CN2C1=CN=C2)F)Br
130066355,C1=C(C2=CN=CN2C=C1Br)F
130066356,C1=CN2C=NC=C2C(=C1Br)F
130066369,C1=C(C=C(N2C1=CN=C2)Cl)Br
130066373,C1=C(C2=CN=CN2C(=C1)Br)Cl
130067285,C1=C(SC2=C1NN=C2)C=O
130067669,C1=NC(=C(C(=N1)Br)Br)Cl
130067670,C1=NC(=C(C(=N1)Br)Br)Br
130114983,C1=C2C(=NC=NN2C(=N1)Cl)Cl
130115148,C1=C(C(=C(N=C1Cl)Cl)Br)Cl
130116189,C1=CC(=NC2=C1N=C(O2)Br)Cl
130118434,C(#N)C1=NSN=C1Br
130119703,C1=COC2=C1N=CN=C2C=O
130119708,C1=CN2C=C(N=CC2=N1)C=O
130120029,C1=C(N2C=NN=C2C(=N1)Br)Br
130120094,C1=C2C=NC(=CN2N=C1)C=O
130120264,C1=C(NC(=O)N=C1Br)Cl
130121014,C1=CNC2=C1C(=O)C=C(N2)Cl
130121067,C1=CC(=C(C2=C1C=NN2)O)Br
130136488,C1=C(C=NC2=NC(=S)N=C21)Cl
130141241,C1=C2C(=NC=N2)C(=O)N=C1Cl
130141283,C1=C2C(=CN=N2)C(=S)N=C1
130141336,C1=NN=C2C1=NC=NC2=S
130166736,C1=CC(=C2C(=C1F)C=CO2)Cl
130221556,C1=COC2=C(O1)N=CS2
130250229,C1=CN=CN2C1=CNC2=O
130284244,C1=C(N=CN=C1Cl)C=N
130317916,C1=C2C(=CN=N1)SN=N2
130317924,C1=CN=C(C2=C1N=NS2)Br
130317925,C1=C2C(=C(C=N1)Br)N=NS2
130317932,C1=C2C(=C(C=N1)Br)SN=N2
130317943,C1=C(C2=C(C(=N1)Br)SN=N2)Br
130317944,C1=C(C2=C(C(=N1)Br)N=NS2)Br
130318312,C1=CN2C(=N1)C=NN=N2
130318351,C1=C2C(=CS1)SN=N2
130323689,C1=C2C=NN=NN2C=N1
130331571,C1=NC(=NC(=N1)Cl)C(=O)Cl
130335796,C1=C2C=NNC2=C(C=N1)F
130339310,C1=C2C(=NC(=CN2N=C1)Cl)Cl
130366023,C1=C2C=NC=NC2=NC(=O)O1
130409603,C1=CC2=C(C=C1F)SOC2=O
130414059,C1=CC2=NN=C(N2N=C1)F
130416446,C1=CC(=NC2=C1SC(=C2)Br)Cl
130439613,C1=C2C=NN(C2=CN=C1Br)Cl
130510977,C1=CSC2=NC(=NC=C21)Br
130535744,C1=CSC2=C1NNC2=O
130535745,C1=CSC2=C(NN=C21)Cl
130572519,C1=CSC2=C1C(=CN=C2Br)Br
130573569,C1=C(C=NN1)C2=NC(=S)ON2
130608750,C1=C2N(C=C1Cl)N=CS2
130608751,C1=CSC2=CC(=CN21)Cl
130610336,C1=NNC(=O)N=C1Br
130624782,C1=COC2=NC(=CN21)Cl
130626572,C1=C2C(=CN=C1Br)N=CO2
130632079,C1(=C(C(=NC(=C1Br)F)Cl)F)F
130643338,C1=CNC(=S)C=C1F
130647326,C1(=C(C(=NC(=C1Br)F)F)Cl)F
130649172,C1=CN=CN2C1=CN=C2Cl
130681613,C1(=C(C(=NC(=C1Br)Cl)F)F)F
130684499,C1=C2C(=CN=N1)C(=O)NC2=O
130714560,C1=NC2=C(O1)NC(=O)NC2=O
130757066,C1=CC2=C(C=C1F)OC(=S)O2
130758073,C1=C(N=CS1)C2=NNC(=O)S2
130758342,C1=CN=C2C(=N1)N=C(S2)Br
130769374,C1=C(NC=C(C1=S)F)F
130769385,C1=CNC(=S)C(=C1Br)Br
130770670,C1=CC2=C(C=C1F)NC(=N2)F
130781614,C1=C(C(=CNC1=O)C=O)F
130781615,C1=C(C(=O)NC(=C1)F)C=O
130781618,C1=C(N=CN=C1F)C=O
130784490,C1=CC(=NC(=C1Br)Br)C(=O)Cl
130787935,C1=C(N=CC2=NN=CN21)Br
130822911,C1=C(C(=C(NC1=O)F)F)F
130836919,C1=CNC(=C(C1=S)Cl)F
130836931,C1=CN=C(C(=C1F)Br)C=O
130838307,C1=CNC(=S)C(=C1F)Cl
130839503,C1=C(C(=C(C=N1)F)F)O
130863187,C1=C(NC(=O)N=C1Cl)F
130868563,C1=C(NC(=CC1=S)F)F
130880966,C1=C(C(=C(C(=S)N1)F)F)F
130882191,C1=C(C(=C(N=C1Br)F)F)F
130882204,C1=C(NC=C(C1=S)Cl)F
130882930,C1=C(NC(=O)C(=C1F)F)F
130883725,C1=C(C(=C(C(=C1Br)F)Cl)F)Br
130894045,C1=CC2=C(C(=C1)O)N=C(N2)F
130898120,C1=C(NC(=C(C1=O)F)F)F
130923682,C1=CC2=C(C=C1Cl)NC(=N2)F
130924139,C1=C(NC(=C(C1=S)F)F)F
130925272,C1=C(C(=C(C(=N1)F)O)F)F
130937533,C1=C(C=C(N=C1C(=O)Cl)Br)Br
130940355,C1=C(C(=CN=C1F)C(=O)Cl)F
130941490,C1=C(NC(=S)N=C1Br)Br
130971544,C1=C(C(=C(N=C1F)F)O)F
130980956,C1=CC2=C(C=C1O)NC(=N2)F
130983738,C1=C(C(=CNC1=S)Br)Br
130986477,C1=C(C(=C(C(=C1Cl)F)F)O)Cl
130988377,C1=C(C(=S)NC(=C1)Cl)Cl
130996623,C1=C2C=NNC2=C(C(=N1)Cl)F
131014066,C1=CC2=C(C(=C1)O)OC(=N2)F
131026903,C1=C(NC(=S)C(=C1F)F)F
131028138,C1=C(N=CC2=NN=C(N21)Cl)Br
131050886,C1=CC(=S)NC(=C1Cl)F
131051891,C1=C(C(=O)NC(=N1)F)Cl
131053152,C1=C(C(=C(C(=C1F)Br)Br)F)O
131057793,C1=C(C(=C(C(=C1Br)F)O)F)Br
131072299,C1=CC2=C(C(=C1)Br)OC(=N2)F
131072979,C1=NC(=O)NC(=C1Cl)F
131074070,C1=CC(=NC2=C1C(=O)NN2)Cl
131075634,C1=CN=C(N=C1F)C=O
131090805,C1=COC2=C1N=C(C=C2Cl)Cl
131092185,C1=C(C2=NN=CN2N=C1Cl)Br
131096447,C1=CN=C(C(=C1F)F)Br
131117008,C1=C(C(=CNC1=S)F)Cl
131118698,C1=C(N=C(C2=NN=CN21)Br)Cl
131118956,C1=CC2=C(C=C1Cl)N=C(O2)F
131168798,C1=C(C(=S)NC(=C1)F)Cl
131169389,C1=C(C(=S)NC(=C1)Br)Br
131169920,C1=C(C(=C(N=C1F)Br)F)F
131171479,C1=C(C(=O)NC=C1F)O
131188769,C1=C(C(=C(NC1=S)F)F)F
131188968,C1=C(NC=C(C1=S)Br)F
131189068,C1=CN2C(=NN=C2Br)C(=N1)Cl
131191159,C1=C(C(=CNC1=S)Br)F
131196737,C1=NOC2=C1C3=C(S2)C=NO3
131214172,C1=C(C=C(NC1=S)F)F
131215404,C1=CC(=C2C(=C1O)NC=N2)Br
131236794,C1=CC(=CC=C1/C=C/Cl)F
131263618,C1=C(N2C=C(SC2=N1)Br)C=O
131274888,C1=C(C2=NC=NN2C=C1F)Br
131322690,C1=C(C(=C(C(=N1)Cl)F)C=O)Br
131334788,C1=C(C(=O)C(=C(N1)Cl)F)Br
131334791,C1=C(C(=O)C(=C(N1)Br)Cl)F
131334794,C1=C(C(=O)C(=C(N1)F)Br)Cl
131336332,C1=C(C(=CC(=C1Cl)O)Br)C=O
131381607,C1(=C(C(=NC(=C1Br)F)F)F)F
131531590,C1=CN2C(=CSC2=N1)Br
131556005,C1=C(C=C(C(=C1O)C=O)O)F
131563888,C1=COC2=C1SC(=C2)C=O
131619163,C1=C(N=C(C=N1)Br)C=O
131699597,C1=C(C2=NC(=NC=C2N1)Cl)F
131699655,C1=CN2C=NN=C2C=C1F
131699700,C1=C(C2=C(C=NN2)N=C1Cl)Cl
131700024,C1=C(C2=NNC(=C2N=C1)Cl)Cl
131735637,C1=CC2=NN(C=C2N=C1)Cl
131839727,C1=CN2C(=CC1=O)NC=C2Cl
131842806,C(=C1C(=O)NC(=S)N1)Cl
131842807,C(=C1C(=S)NC(=S)N1)Cl
131846702,C1=NOC2=C3C(=C21)OSO3
131851006,C1=CC2=C(C=C1Br)C(=S)SS2
131852006,C1=CON2C1=C3C(=C2)O3
131852399,C1=CN=C2C1=NC3=NN=CN23
131852833,C1(=NC(=O)SS1)Cl
131856294,C1=COC2=C3C=NC=C3N21
131861460,C1(=C(NC(=O)NC1=O)Cl)O
131865442,C1(=NN=C(N=N1)Br)Br
131869866,C1=CC(=O)NC(=C1O)F
131874702,C1=C(ON=C1)C=CC=O
131875023,C1=C2C(=CN=C2Cl)C(=N1)Cl
131881036,C1=C2N=CNN2C(=S)C=N1
131964138,C1=CN2C(=CC=NC2=S)N1
131986529,C1=C(SC2=C1SC(=C2)F)F
131989149,C1=C(SC2=C(SC(=C21)F)F)F
131989170,C1=C(SC2=C1C=C(S2)F)F
131999180,C1(=N)N(N=C(S1)Cl)F
132006652,C1=CNN2C=C(C=C2C1=O)Br
132050125,C1=CP=CC2=C1N=CS2
132083081,C1=C(ON=C1)C2=CN=CS2
132107352,C=C1NC2=C(N1)C=NC=C2
132117233,C1(=NNOC1=O)F
132273882,C1=C(N=CC2=NSN=C21)F
132279262,C1=NNC2=C1NNN=C2
132398777,C1=CN2C(=C(C=N2)Br)C(=N1)Cl
132511530,C1=C(C(=CC2=COC=C21)Br)Cl
132554236,C1=CC(=NC2=C1C=CS2)Br
132593453,C1=C(C(=C(C(=C1Br)O)Br)Cl)Cl
132608955,C1=CC2=C(C=C1Cl)C=C(O2)F
133054175,C1=CN=C2C(=C1C=O)C=CO2
133054326,C1=CN=C(C2=C1NC=C2O)Cl
133055076,C1=C(N=CC2=NN=C(N21)Br)Br
133055251,C1=C2N=C(C=C(N2N=C1)Cl)Br
133055306,C1=C(SC2=C1C(=CS2)C=O)Cl
133055516,C1(=NC(=S)SN1)Cl
133055663,C1=C(SC2=C1C(=CS2)C#N)Cl
133055986,C1=C(C2=C(S1)SC=C2Br)C#N
133056226,C1=C(SC2=C1C(=CS2)O)Br
133056296,C1=C(SC2=C1C(=CS2)Cl)Br
133056376,C1=CSC2=C1C(=CS2)Cl
133056423,C1=C(SC2=C1C(=CS2)O)Cl
133056855,C1=C(SC2=C1C=C(S2)Br)Cl
133056903,C1=CC2=C(NN=C2C=C1Cl)F
133057231,C1=C(N2C(=NNC2=O)C=N1)Br
133057440,C1=C(C2=C(S1)SC=C2O)C#N
133057588,C1=CC2=C(NN=C2C(=C1)F)F
133058006,C1=CC2=NNC(=C2C(=C1)Br)F
133058386,C1=C(SC2=C1C(=CS2)Cl)Cl
133058632,C1=C(N2C(=NN=C2Cl)C=N1)Br
133058842,C1=C(C2=C(S1)SC=C2Cl)O
133058968,C1=C2C(=CNC1=O)C(=CN2)O
133059098,C1=C(C2=CN=CC(=C2N1)F)Cl
133059101,C1=C(C2=C(S1)SC=C2Br)Cl
133059147,C1=CN=C(C2=C1NC=C2F)F
133059539,C1=C(C(=NC(=N1)Br)Cl)O
133059706,C1=C(C2=C(S1)SC=C2Cl)C#N
133059707,C1=C(N=CC2=NN=C(N21)Br)Cl
133059857,C1=C2N=C(C=C(N2N=C1)Br)Cl
133060350,C1=CSC2=C1C(=CS2)C#N
133060790,C1=CNC(=O)C2=C1NC=C2F
133061210,C1=CN=C(C2=C1NC=C2O)F
133061576,C1=C(N2C(=NN=C2Cl)C=N1)Cl
133061827,C1=C(C2=CN=CC(=C2N1)Cl)Br
133063568,C1=C(N=CC2=NNC(=C21)Br)F
133064645,C1=C2C=NN=C2N=CO1
133080986,C1=C(C=NN2C1=NC=C2Cl)Cl
133081061,C1=C2C(=CN=C1Cl)C=NC=N2
133083759,C1=COC2=NC(=S)N=CC2=C1
133108942,C1(=C(SC(=N1)F)F)F
133619587,C1=C(/C(=C\Cl)/OC1=O)Cl
133620047,C(=C/1\C(=C(C(=O)O1)Cl)Cl)\Cl
133620123,C(=C/1\C(=O)NC(=O)N1)\Cl
133662468,C1=C2C(=NC(=O)C1=O)N=CS2
133664116,C(=C\1/C(=O)OC(=O)N1)\Br
133665333,C1(=C(NC(=S)NC1=O)Cl)Cl
133666537,C1=C2C(=NS1)C(=O)NC(=O)N2
133672309,C(=O)C1=NNC(=C1Br)Cl
133677158,C1(=C(NC(=O)NC1=O)Br)O
133679064,C1=C/C(=C/Cl)/C(=N)C=C1
133703478,C1(=O)NN=C(O1)F
134103471,C1=C(C2=CSN=C2C(=C1)Br)Br
134111672,C1(=C(C(=NN=C1Cl)Cl)Br)Br
134128819,C1=CC2=NC=CN2C(=C1Cl)Cl
134263802,C1=CC=C2C(=C1)C=C(N2F)F
134316657,C=C1C=CC2=C(N1)SC=N2
134334968,C1=C2C(=NC(=C1Cl)Br)C=NN2
134337168,C1=C2C(=C(C(=N1)Br)Cl)C=NN2
134368014,C1=CN2C(=CNC2=S)C=C1Cl
134536388,C1=C(SC(=S)N1)F
134572417,C1=CC(=O)N2C=NC=NC2=C1
134574141,C1=CC=C2C(=C1)C(=N)SS2
134613080,C1=CC2=NC=CNN2C=C1
134691293,C1=NNN2C1=NN=CC2=O
134691298,C1=CN2C(=NC(=O)N2F)N=N1
134691690,C1=NC2=NNN=C2N=N1
134691908,C1=CN2C=CC=C(C2=C1)Cl
134691912,C1=C2C(=CN=C1F)C=NC=N2
134691969,C1=CN2C=C(C=CC2=C1)F
134813696,C1=C(C2=C(NN=C2N=C1)Cl)Cl
134817812,C1=C2C(=NN=N2)C(=O)N=N1
134817824,C1=C(C(=O)NC2=COC=C21)O
134819113,C1=NC(=C(NC1=O)Br)Cl
134819151,C1=CN2C(=CC(=N2)F)N=C1Cl
134820602,C1=CN=C2C=NSN2C1=O
134822056,C1=C2C(=NN=N2)N=NC1=S
134822057,C1=CN(C(=O)N(C1=O)Cl)F
134830339,C1=C2C=NC=NC2=NC=C1F
134830441,C1=CN=C(C2=NC=NC=C21)Br
134845199,C1=CC(=CN2C1=CC(=N2)Cl)Cl
134855928,C1=CC2=NSN=C(C2=C1Cl)Cl
134867626,C12=NNN=C1N=NN2
134868620,C1=CC(=PC(=C1)Br)Br
134894423,C1=C(C(=O)C(=C(C1=O)Cl)F)F
134909887,C1=CC(=C(C2=C1N=NS2)Cl)Cl
134989701,C1=CN=C2C(=N1)C=C(N=N2)Cl
134989859,C1=CC(=C(C2=C1N=NS2)Br)Cl
134989990,C1=C2C(=CC(=C1Br)Cl)SN=N2
135010532,C1=C(OC(=C1)Br)/C=C\Br
135038055,C1(=C(SC(=N1)Cl)Br)Br
135042950,C1=CC=C(C=C1)C2=NOO2
135080930,C1=COC2=C1SC(=C2)Br
135081791,C1=CN=CN2C1=NP=C2
135082547,O1P=P1
135082951,C1=CC2=PC=CN2N=C1
135083085,C1=CN2C=CP=C2C=N1
135083233,C1=CC2=CP=CN2N=C1
135141061,C1=C(ON=C1)C2=NC=NO2
135153612,C1=C(C2=C(C(=O)N1)SN=N2)Br
135235511,C1=CC2=CSC=C2C(=C1)Br
135308006,C1=CN2C(=C1)C=C(C=N2)Cl
135330087,C1=CNC(=C1Br)Cl
135347871,C1=COC2=NOC=C21
135347882,C1=CSC2=NOC=C21
135347955,C1=C2C(=NO1)SN=N2
135347997,C1=C2C(=NSN2)C=N1
135348010,C1=C2C(=NN=N1)C=NO2
135348082,C1=C2N=CON2N=N1
135348128,C1=C2C(=NS1)SN=N2
135348142,C1=COC2=C1N=NS2
135348179,C1=C2C(=NN=N1)C=NS2
135348204,C1=NOC2=C1N=NS2
135348227,C1=C2C=NOC2=NN=N1
135348237,C1=C2C(=CSN2)NS1
135348271,C1=NSC2=C1SN=N2
135348335,C1=C2N=CSN2N=N1
135348391,C1=NSC2=C1N=NS2
135348398,C1=C2C(=CO1)SN=N2
135348436,C1=COC2=NSC=C21
135362429,C1=COC=C2C=NNC2=C1
135366660,C1=CNC(=O)C2=C1OC(=O)N2
135372112,C1=C2C(=C(C(=N1)Br)Br)N=CN2
135380390,C1=CC2=C(C=CS2)C(=C1O)F
135392328,C1=C2C=NC=NC2=CNC1=O
135392351,C1=C(N2C(=CC(=N2)F)N=C1)Cl
135392485,C1=CN=NC2=C1C(=NN2)Cl
135392491,C1=C2C=NC=NC2=CN=C1Br
135392506,C1=CC(=NC2=NC=NC=C21)Br
135392802,C1=C2C(=NC=NN2C(=C1)F)Cl
135393322,C1=CN2C(=CC=N2)C(=C1Br)Br
135393391,C1=CN2C(=C1F)C(=NC=N2)Cl
135393393,C1=C2C(=CN=CC2=NC=N1)Br
135393970,C1=C2C(=NN=NS2)N=N1
135394723,C1=C2C=C(NC2=CN=C1Cl)Br
135395024,C1=C2C=NC=NC2=C(C=N1)F
135395235,C1=C(C2=C(C=NC=C2N1)Cl)Br
135395709,C1=CC(=NC2=NNC(=C21)Cl)F
135395836,C1=CNC2=CC(=C(N=C21)Cl)F
135396014,C1=C2C(=CNC2=CN=C1F)Br
135396088,C1=CN=C(C2=C1NC(=C2)Br)F
135396172,C1=CNN2C=C(C=C2C1=O)F
135398469,C1=C(N=C(C(=O)N1)Br)Cl
135398638,C1=NC2=C(N1)C(=O)NC=N2
135398752,C1=NNC2=C1C(=O)NC(=O)N2
135398999,C12=NON=C1NC(=O)N2
135399047,C1=C2N=CNC(=O)N2N=C1
135400178,C1=NC2=NSN=C2C(=O)N1
135400179,C12=NSN=C1NC(=O)NC2=O
135400688,C12=NNN=C1NC(=O)NC2=O
135401907,C1=NNC2=C1C(=O)NC=N2
135408689,C1=CNC2=C1C(=O)NC=N2
135408757,C1=NNC2=C1C(=O)NC(=N2)Cl
135408793,C1=CC=C2C(=C1)C(=O)NN=N2
135409861,C1=C(N=C(NC1=O)F)F
135410720,C1=NC2=NNN=C2C(=O)N1
135413991,C1=NC2=C(N1)C(=O)NC(=N2)Br
135414099,C1=NC2=C(C(=O)N1)NC(=O)N2
135416732,C12=NNN=C1NC(=S)NC2=O
135417422,C1=CSC2=C1N=CNC2=O
135418516,C12=NNN=C1N=NNC2=O
135418579,C1=NC2=C(N1)C(=O)NC(=N2)F
135418587,C1(=O)NN=NN1
135421449,C1(=NC(=NC(=O)N1)Cl)Cl
135421792,C1=NC2=C(N1)C(=O)NC(=N2)Cl
135421876,C1=NC2=C(N1)C(=O)NN=N2
135421877,C1=NC2=C(C(=O)N1)NC(=N2)Cl
135422818,C1=NN2C(=N1)NC(=O)NC2=S
135424304,C1=NSC(=O)N1
135424770,C1=NOC(=O)N1
135430533,C1=C2N=CNC(=O)N2C=N1
135431253,C1=NNC2=C1C(=S)N=C(N2)Cl
135431388,C12=C(N=NNC1=O)SN=N2
135436542,C1=NNC(=O)N1
135440017,C1=NC(=S)NC2=NNN=C21
135441711,C1=CC2=C(C=NC=C2)C(=C1)O
135441737,C1=C2C(=O)NC=NC2=NC=N1
135443392,C1=NNC2=C1C(=S)NC(=O)N2
135445016,C1=CN=NC2=C1N=CNC2=O
135445058,C1=NNC2=C1C(=S)N=CN2
135445478,C1=C(N=CNC1=O)Cl
135448359,C1=CNC(=O)N2C1=NN=C2
